TECTONIC_SETTING,LOCATION,LATITUDE,LONGITUDE,LAND_SEA,SAMPLE_NAME,ROCK_NAME,ROCK_TYPE,SIO2_WT,TIO2_WT,AL2O3_WT,FE2O3_WT,FEO_WT,FEOT_WT,CAO_WT,MGO_WT,MNO_WT,K2O_WT,NA2O_WT,P2O5_WT,LI_PPM,BE_PPM,B_PPM,C_PPM,CO2_PPM,F_PPM,NA_PPM,MG_PPM,AL_PPM,P_PPM,S_PPM,CL_PPM,K_PPM,CA_PPM,SC_PPM,TI_PPM,V_PPM,CR_PPM,MN_PPM,FE_PPM,CO_PPM,NI_PPM,CU_PPM,ZN_PPM,GA_PPM,GE_PPM,AS_PPM,SE_PPM,BR_PPM,RB_PPM,SR_PPM,Y_PPM,ZR_PPM,NB_PPM,MO_PPM,RU_PPM,RH_PPM,PD_PPM,AG_PPM,CD_PPM,IN_PPM,SN_PPM,SB_PPM,TE_PPM,I_PPM,CS_PPM,BA_PPM,LA_PPM,CE_PPM,PR_PPM,ND_PPM,SM_PPM,EU_PPM,GD_PPM,TB_PPM,DY_PPM,HO_PPM,ER_PPM,TM_PPM,YB_PPM,LU_PPM,HF_PPM,TA_PPM,W_PPM,RE_PPM,OS_PPM,IR_PPM,PT_PPM,AU_PPM,HG_PPM,TL_PPM,PB_PPM,BI_PPM,TH_PPM,U_PPM
OCEAN ISLAND,COCOS ISLAND / COCOS ISLAND,5.6,-87,SAE,s_5 [1360],MUGEARITE [1360],VOL,52.9,1.85,19.45,7.07,1.25,,5.02,1.84,0.17,3.35,5.09,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OCEAN ISLAND,COCOS ISLAND / COCOS ISLAND,5.54,-87.09,SAE,s_7 [1360],MUGEARITE [1360],VOL,,,,,,,,,,3.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OCEAN ISLAND,COCOS ISLAND / COCOS ISLAND,5.761,-86.9013,SAQ,s_64 DR-1 [9542],NOT GIVEN [9542],VOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OCEAN ISLAND,COCOS ISLAND / COCOS ISLAND,5.54,-87.09,SAE,s_COCOS 8 [7776],"BASALT, ALKALINE [7776]",VOL,58.76,1.44,18.23,,,4.47,3.3,0.96,0.08,4.63,5.46,0.53,,,,,,,,,,,,,,,10.6,,80.6,1.9,,,7.43,2.92,9.6,70.2,,,,,,77.6,320,43.2,733,108,,,,,,,,,,,,,989,79.8,120,16.3,59,10.9,3.24,9.68,1.39,7.54,1.48,3.95,0.55,3.45,0.52,13.3,6.37,,,,,,,,,3.76,,9.62,1.48
OCEAN ISLAND,COCOS ISLAND / COCOS ISLAND,5.54,-87.09,SAE,s_COCOS 16 [7776],"BASALT, ALKALINE [7776]",VOL,59.2,1.06,18.33,,,5.13,2.52,0.87,0.12,4.74,5.48,0.41,,,,,,,,,,,,,,,9.35,,38.4,0.78,,,4.16,0.66,7.72,89.1,,,,,,75.5,290,33.4,890,121,,,,,,,,,,,,,1291,72.3,124,15.7,55.8,10.2,3.5,8.24,1.18,6.4,1.24,3.22,0.47,2.96,0.45,15.4,6.81,,,,,,,,,4.15,,10.5,2.1
OCEAN ISLAND,COCOS ISLAND / COCOS ISLAND,5.54,-87.09,SAE,s_COCOS 24 [7776],"BASALT, ALKALINE [7776]",VOL,60.57,0.82,18.47,,,4.55,1.54,0.48,0.16,5.2,5.59,0.3,,,,,,,,,,,,,,,8.45,,17.3,0.68,,,2.68,0.53,6.59,91.2,,,,,,91.1,187,31.1,947,118,,,,,,,,,,,,,1428,67,124,13.9,47.9,8.54,3.08,6.79,1.01,5.57,1.11,3.07,0.46,2.93,0.45,16,6.61,,,,,,,,,4.06,,10.4,2.48
OCEAN ISLAND,COCOS ISLAND / COCOS ISLAND,5.54,-87.09,SAE,s_COCOS 25 [7776],"BASALT, ALKALINE [7776]",VOL,48.98,3.28,17.76,,,8.65,8.2,4.83,0.15,1.9,3.21,0.71,,,,,,,,,,,,,,,21.1,,202,91.3,,,27.4,58.1,18.2,88.2,,,,,,31.4,884,37.5,402,86.7,,,,,,,,,,,,,590,55.9,109,13.6,53.2,10.8,3.37,9.74,1.39,7.27,1.37,3.54,0.49,2.89,0.42,8.64,5.13,,,,,,,,,2.28,,5.94,1.71
OCEAN ISLAND,COCOS ISLAND / COCOS ISLAND,5.54,-87.09,SAE,s_COCOS 38 [7776],"BASALT, ALKALINE [7776]",VOL,,,,,,,,,,,,,,,,,,,,,,,,,,,28.7,,271,199,,,40.2,112,22.6,81.6,,,,,,38,891,34.5,324,80.3,,,,,,,,,,,,,502,46.8,91.9,11.6,46.2,9.75,3.01,8.83,1.26,6.51,1.24,3.16,0.42,2.5,0.36,7.1,4.67,,,,,,,,,2.15,,5.69,1.42
OCEAN ISLAND,COCOS ISLAND / COCOS ISLAND,5.6,-87,SAE,s_COCOS 11 [7776],"BASALT, ALKALINE [7776] / NOT GIVEN [9542]",VOL,54.48,1.71,17.77,,,6.55,4.73,2.7,0.15,3.24,4.66,0.65,,,,,,,,,,,,,,,11.8,,98.5,3.36,,,12.1,4.96,8.96,103,,,,,,70.6,533,41.4,651,102,,,,,,,,,,,,,762,63.9,124,15,57.1,11.5,3.57,9.84,1.43,7.74,1.49,3.93,0.55,3.34,0.5,12.4,5.75,,,,,,,,,3.44,,8.18,2.25
OCEAN ISLAND,COCOS ISLAND / COCOS ISLAND,5.6,-87,SAE,s_COCOS 17 [7776],"BASALT, ALKALINE [7776] / NOT GIVEN [9542]",VOL,60.72,0.77,17.83,,,4.27,2.23,0.84,0.12,5.02,5.7,0.28,,,,,,,,,,,,,,,8.69,,15.1,0.8,,,3.15,0.61,7.17,95,,,,,,90,236,33.9,937,113,,,,,,,,,,,,,1387,68.5,124,14,48.6,8.75,3.08,7.08,1.05,5.88,1.18,3.31,0.5,3.19,0.5,15.8,6.46,,,,,,,,,3.69,,10.1,2.93
OCEAN ISLAND,COCOS ISLAND / COCOS ISLAND,5.6,-87,SAE,s_COCOS 27 [7776],"BASALT, ALKALINE [7776] / NOT GIVEN [9542]",VOL,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9,,184,100,,,29,65.8,21.2,102,,,,,,49.5,834,39,425,90.7,,,,,,,,,,,,,580,56.4,107,13.7,53.4,10.8,3.39,9.59,1.36,7.32,1.39,3.59,0.48,2.89,0.42,8.9,5.23,,,,,,,,,2.49,,6.1,1.97
OCEAN ISLAND,COCOS ISLAND / COCOS ISLAND,5.6,-87,SAE,s_COCOS 42 [7776],"BASALT, ALKALINE [7776] / NOT GIVEN [9542]",VOL,,,,,,,,,,,,,,,,,,,,,,,,,,,10.8,,104,10.7,,,16.5,11.8,11.1,66.7,,,,,,36.2,704,29.1,381,63.1,,,,,,,,,,,,,436,41.3,80.4,9.86,38.4,7.99,2.44,7.11,1.02,5.47,1.04,2.7,0.37,2.26,0.33,7.66,3.62,,,,,,,,,2.01,,5.07,1.47
OCEAN ISLAND,COCOS ISLAND / COCOS ISLAND,5.6,-87,SAE,s_COCOS 34 [7776],"BASALT, ALKALINE [7776] / NOT GIVEN [9542]",VOL,,,,,,,,,,,,,,,,,,,,,,,,,,,34.1,,232,330,,,31.2,66.9,28.4,65,,,,,,6.53,640,36.7,310,79.3,,,,,,,,,,,,,468,45.5,88.8,11.8,47.6,10.2,3.14,9.21,1.31,7.08,1.32,3.36,0.44,2.57,0.37,6.86,4.72,,,,,,,,,1.78,,5.11,0.68
OCEAN ISLAND,COCOS ISLAND / COCOS ISLAND,5.6,-87,SAE,s_COCOS 36 [7776],"BASALT, ALKALINE [7776] / NOT GIVEN [9542]",VOL,,,,,,,,,,,,,,,,,,,,,,,,,,,16.5,,299,108,,,31.7,54.2,29.7,71.8,,,,,,35.5,867,30.2,289,75.1,,,,,,,,,,,,,455,39.9,83.1,10.4,42.7,9.13,2.86,8.24,1.17,5.99,1.13,2.86,0.38,2.24,0.32,6.21,4.25,,,,,,,,,1.67,,3.32,1.19
OCEAN ISLAND,COCOS ISLAND / COCOS ISLAND,5.6,-87,SAE,s_COCOS 37 [7776],"BASALT, ALKALINE [7776] / NOT GIVEN [9542]",VOL,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,217,134,,,29.2,74.8,20.7,68.3,,,,,,25.6,713,30.3,287,70,,,,,,,,,,,,,419,41.1,79.9,10.2,40.3,8.44,2.59,7.63,1.08,5.65,1.07,2.73,0.36,2.15,0.31,6.19,4.05,,,,,,,,,1.7,,4.93,1.25
OCEAN ISLAND,COCOS ISLAND / COCOS ISLAND,5.6,-87,SAE,s_COCOS 39 [7776],"BASALT, ALKALINE [7776] / NOT GIVEN [9542]",VOL,,,,,,,,,,,,,,,,,,,,,,,,,,,15.6,,214,14.2,,,19.6,11.5,12.6,91.7,,,,,,43.5,877,36.7,359,77.4,,,,,,,,,,,,,486,45.5,91.6,11.6,46,9.87,2.99,8.91,1.28,6.92,1.3,3.31,0.44,2.63,0.38,7.61,4.4,,,,,,,,,2.39,,5.69,1.78
OCEAN ISLAND,COCOS ISLAND / COCOS ISLAND,5.54,-87.09,SAE,s_COCOS 26 [7776],"BASALT, ALKALINE [7776]",VOL,48.68,3.27,17.47,,,8.7,8.27,5.37,0.16,2.02,3.34,0.69,,,,,,,,,,,,,,,21.4,,213,98,,,30.8,66.5,19.8,98,,,,,,47.1,706,37.6,414,88.8,,,,,,,,,,,,,565,54.9,108,13.4,51.7,10.5,3.21,9.19,1.31,7.06,1.34,3.47,0.48,2.85,0.41,8.84,5.19,,,,,,,,,2.35,,6.02,1.61
OCEAN ISLAND,COCOS ISLAND / COCOS ISLAND,5.54,-87.09,SAE,s_COCOS 33 [7776],"BASALT, ALKALINE [7776]",VOL,45.78,3.61,16.81,,,8.32,9.95,7.07,0.12,1.05,2.67,0.78,,,,,,,,,,,,,,,27.7,,247,220,,,32.7,84.5,19.8,66,,,,,,15.8,671,30.4,274,70.1,,,,,,,,,,,,,416,40,79.5,10,40,8.46,2.62,7.7,1.09,5.87,1.11,2.75,0.37,2.18,0.31,5.99,4.16,,,,,,,,,1.55,,4.67,1.23
