"CITATIONS","TECTONIC SETTING","LOCATION","LOCATION COMMENT","LATITUDE MIN","LATITUDE MAX","LONGITUDE MIN","LONGITUDE MAX","LAND OR SEA","ELEVATION MIN","ELEVATION MAX","SAMPLE NAME","ROCK NAME","MIN. AGE (YRS.)","MAX. AGE (YRS.)","GEOL.","AGE","ERUPTION DAY","ERUPTION MONTH","ERUPTION YEAR","ROCK TEXTURE","ROCK TYPE","DRILL DEPTH MIN","DRILL DEPTHAX","ALTERATION","MINERAL","MATERIAL","SIO2(WT%)","TIO2(WT%)","B2O3(WT%)","AL2O3(WT%)","CR2O3(WT%)","FE2O3(WT%)","FEO(WT%)","FEOT(WT%)","CAO(WT%)","MGO(WT%)","MNO(WT%)","NIO(WT%)","K2O(WT%)","NA2O(WT%)","P2O5(WT%)","H2O(WT%)","H2OP(WT%)","H2OM(WT%)","H2OT(WT%)","CO2(WT%)","CO1(WT%)","F(WT%)","CL(WT%)","CL2(WT%)","OH(WT%)","CH4(WT%)","SO2(WT%)","SO3(WT%)","SO4(WT%)","S(WT%)","LOI(WT%)","VOLATILES(WT%)","O(WT%)","OTHERS(WT%)","HE(CCM/G)","HE(CCMSTP/G)","HE3(CCMSTP/G)","HE3(AT/G)","HE4(CCM/G)","HE4(CCMSTP/G)","HE4(AT/G)","HE4(MOLE/G)","HE4(NCC/G)","HE(NCC/G)","LI(PPM)","BE(PPM)","B(PPM)","C(PPM)","CO2(PPM)","F(PPM)","NA(PPM)","MG(PPM)","AL(PPM)","P(PPM)","S(PPM)","CL(PPM)","K(PPM)","CA(PPM)","SC(PPM)","TI(PPM)","V(PPM)","CR(PPM)","MN(PPM)","FE(PPM)","CO(PPM)","NI(PPM)","CU(PPM)","ZN(PPM)","GA(PPM)","GE(PPM)","AS(PPM)","SE(PPM)","BR(PPM)","RB(PPM)","SR(PPM)","Y(PPM)","ZR(PPM)","NB(PPM)","MO(PPM)","RU(PPM)","RH(PPM)","PD(PPM)","AG(PPM)","CD(PPM)","IN(PPM)","SN(PPM)","SB(PPM)","TE(PPM)","I(PPM)","CS(PPM)","BA(PPM)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","HF(PPM)","TA(PPM)","W(PPM)","RE(PPM)","OS(PPM)","IR(PPM)","PT(PPM)","AU(PPM)","HG(PPM)","TL(PPM)","PB(PPM)","BI(PPM)","TH(PPM)","U(PPM)","ND143_ND144","ND143_ND144_INI","EPSILON_ND","SR87_SR86","SR87_SR86_INI","PB206_PB204","PB206_PB204_INI","PB207_PB204","PB207_PB204_INI","PB208_PB204","PB208_PB204_INI","OS184_OS188","OS186_OS188","OS187_OS186","OS187_OS188","RE187_OS186","RE187_OS188","HF176_HF177","HE3_HE4","HE3_HE4(R/R(A))","HE4_HE3","HE4_HE3(R/R(A))","K40_AR40","AR40_K40","UNIQUE_ID","[23001]","SUBMARINE RIDGE","COSTA RICA RIFT / COSTA RICA RIFT / SITE 504","HOLE 504B","1.2272","1.2272","-83.7302","-83.7302","SAQ","-3474","-3474","s_17H-3 [23001]","OOZE, SILICEOUS-NANNOFOSSIL [23001]","","","","","","","","","SED","80","80","","","WR [23001] ","","0.2","","6.54","","","","3.6","14","1.7","0.29","","1.1","4.3","0.16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.8","1.1","","","","","","","","","","","","","14.3","","257.7","50.5","","","25.9","331","277","402","12.7","","","","","26","792","36.9","82.1","3.5","86.4","","","","","","","0.65","16","","","1.65","6774","17.1","18.4","3.41","15.1","3.31","1.67","3.96","0.63","4.24","0.978","2.96","","3.13","0.523","1.51","0.227","0.52","","","","","","","3.16","8.16","","2.34","21.3","0.512589","","","0.708838","","18.8448","","15.617","","38.6408","","","","","","","","0.282985","","","","","","","1545246","[23001]","SUBMARINE RIDGE","COSTA RICA RIFT / COSTA RICA RIFT / SITE 504","HOLE 504B","1.2272","1.2272","-83.7302","-83.7302","SAQ","-3474","-3474","s_52H-1 [23001]","CHALK, SILICEOUS-NANNOFOSSIL [23001]","","","","","","","","","SED","230","230","","","WR [23001] ","","0.1","","1.84","","","","1.53","46","0.89","0.16","","0.31","1.6","0.14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.9","0.42","","","","","","","","","","","","","2.97","","51.4","12.7","","","7.49","73.3","74","111","4.07","","","","","6.1","1246","22.2","21.7","0.777","2.05","","","","","","","0.25","1.6","","","0.385","2652","8.37","5.2","1.25","5.96","1.14","0.697","1.59","0.237","1.74","0.452","1.36","","1.34","0.213","0.33","0.035","0.163","","","","","","","0.445","3.23","","0.516","3.29","0.512647","","","0.708935","","18.8504","","15.6031","","38.5581","","","","","","","","0.283074","","","","","","","1545247","[6893]","SUBMARINE RIDGE","COSTA RICA RIFT / COSTA RICA RIFT / SITE 504","HOLE 504B","1.2272","1.2272","-83.7302","-83.7302","SAQ","-3474","-3474","s_83-504B-88R-1,109 [6893]","BASALT [6893]","5900000 [6893]","5900000 [6893]","","","","","","","VOL","","","","","WR [6893] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.15","2.49","","","","","","","","","0.41","1.82","","","","","","","","","","","","","","0.513133","","","","","","","","","","","","","","","","","0.28318","","","","","","","165569","[6893]","SUBMARINE RIDGE","COSTA RICA RIFT / COSTA RICA RIFT / SITE 504","HOLE 504B","1.2272","1.2272","-83.7302","-83.7302","SAQ","-3474","-3474","s_83-504B-91R-1,127 [6893]","BASALT [6893]","5900000 [6893]","5900000 [6893]","","","","","","","VOL","","","","","WR [6893] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.69","1.59","","","","","","","","","0.35","1.09","","","","","","","","","","","","","","0.513154","","","","","","","","","","","","","","","","","0.283218","","","","","","","165570","[6893]","SUBMARINE RIDGE","COSTA RICA RIFT / COSTA RICA RIFT / SITE 504","HOLE 504B","1.2272","1.2272","-83.7302","-83.7302","SAQ","-3474","-3474","s_83-504B-93R-3,27 [6893]","BASALT [6893]","5900000 [6893]","5900000 [6893]","","","","","","","VOL","","","","","WR [6893] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.57","3.76","","","","","","","","","0.49","2.48","","","","","","","","","","","","","","0.513126","","","","","","","","","","","","","","","","","0.283129","","","","","","","165571","[6893]","SUBMARINE RIDGE","COSTA RICA RIFT / COSTA RICA RIFT / SITE 504","HOLE 504B","1.2272","1.2272","-83.7302","-83.7302","SAQ","-3474","-3474","s_83-504B-129R-1,76 [6893]","BASALT [6893]","5900000 [6893]","5900000 [6893]","","","","","","","VOL","","","","","WR [6893] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.32","1.72","","","","","","","","","0.33","1.34","","","","","","","","","","","","","","0.513161","","","","","","","","","","","","","","","","","0.28319","","","","","","","165572",
Abbreviations: MET: METAMORPHIC ROCK; PEG: PEGMATITE; PER: MANTLE XENOLITH; PLU: PLUTONIC ROCK; SED: SEDIMENTARY ROCK; VOL: VOLCANIC ROCK; VEIN: VEIN; ORE: ORE; WR: WHOLE ROCK; GL: VOLCANIC GLASS; MIN: MINERAL / COMPONENT (INCL. GROUNDMASS); INC: INCLUSION; LEACH: LEACH; SAE: SUBAERIAL; SAQ: SUBAQUATIC; F: FRESH; E: EXTENSIVELY ALTERED; M: MODERATELY ALTERED; S: SLIGHTLY ALTERED; T: ALMOST TOTALLY ALTERED; 

References:


"[6893] MCBIRNEY A. R., THOMPSON P. M. E., KEMPTON P. D., WHITE R. V., KERR A. C., TARNEY J., SAUNDERS A. D., FITTON J. G.:    HF-ND ISOTOPE CONSTRAINTS ON THE ORIGIN OF THE CRETACEOUS CARIBBEAN PLATEAU AND ITS RELATIONSHIP TO THE GALAPAGOS PLUME  EARTH PLANET. SCI. LETT. 217   [2003] 59-75    doi: 10.1016/S0012-821X(03)00542-9"
"[23001] HUGHES G. W., GOMEZ-TUENA A., DUQUE-TRUJILLO J., WEBER M. B. I.:    THE ROLE OF SUBDUCTED SEDIMENTS IN THE FORMATION OF INTERMEDIATE MANTLE-DERIVED MAGMAS FROM THE NORTHERN COLOMBIAN ANDES  LITHOS 336-337   [2019] 151-168    GeoReM-id: 11984   doi: 10.1016/j.lithos.2019.04.007"
